query_id	passage_id	final_label
rob_qq_FR940127-1-00068	rob_FR940127-1-00068	2
rob_q_FR940202-0-00038	rob_FR940202-0-00038	1
rob_qq_FR940203-1-00069	rob_FR940203-1-00069	0
rob_q_FT942-3139	rob_FR940204-1-00006	1
rob_q_FR940413-2-00051	rob_FR940204-1-00015	2
rob_q_LA092590-0021	rob_FR940207-1-00011	0
rob_q_FR940805-0-00004	rob_FR940207-1-00067	3
rob_qq_FR940207-2-00019	rob_FR940207-2-00019	3
rob_q_FT924-13483	rob_FR940207-2-00136	0
rob_q_FT942-4429	rob_FR940207-2-00136	0
rob_q_FR940214-0-00032	rob_FR940214-0-00034	1
rob_q_FR940216-0-00082	rob_FR940216-0-00082	2
rob_qq_FR940217-1-00123	rob_FR940217-1-00123	0
rob_q_FR940223-2-00174	rob_FR940223-2-00173	2
rob_q_LA102489-0112	rob_FR940228-0-00064	3
rob_qq_FR940228-2-00076	rob_FR940228-2-00076	3
rob_qq_FR940228-2-00100	rob_FR940228-2-00100	3
rob_qq_FR940303-2-00061	rob_FR940303-2-00061	3
rob_q_FR941004-2-00133	rob_FR940303-2-00212	1
rob_qq_FR940304-1-00093	rob_FR940304-1-00093	0
rob_q_FR940304-1-00083	rob_FR940304-1-00126	2
rob_qq_FR940304-2-00006	rob_FR940304-2-00006	0
rob_q_FR940720-0-00048	rob_FR940317-1-00010	1
rob_qq_FR940317-1-00042	rob_FR940317-1-00042	3
rob_q_FR940720-0-00122	rob_FR940317-2-00050	0
rob_qq_FR940318-0-00056	rob_FR940318-0-00056	3
rob_qq_FR940318-2-00182	rob_FR940318-2-00182	3
rob_qq_FR940323-2-00022	rob_FR940323-2-00022	3
rob_qq_FR940323-2-00105	rob_FR940323-2-00105	3
rob_qq_FR940323-2-00144	rob_FR940323-2-00144	3
rob_qq_FR940324-0-00007	rob_FR940324-0-00007	3
rob_qq_FR940324-1-00017	rob_FR940324-1-00017	3
rob_qq_FR940324-2-00033	rob_FR940324-2-00033	0
rob_q_FT924-9377	rob_FR940325-2-00199	0
rob_q_FR940328-0-00062	rob_FR940328-0-00054	2
rob_qq_FR940404-0-00008	rob_FR940404-0-00008	3
rob_qq_FR940404-2-00094	rob_FR940404-2-00094	3
rob_q_FR940523-0-00059	rob_FR940405-2-00034	0
rob_q_FR940111-0-00029	rob_FR940412-1-00002	3
rob_qq_FR940412-1-00035	rob_FR940412-1-00035	3
rob_q_FR940106-0-00005	rob_FR940414-0-00002	1
rob_qq_FR940418-0-00053	rob_FR940418-0-00053	2
rob_q_FT944-16294	rob_FR940418-1-00043	2
rob_qq_FR940419-2-00082	rob_FR940419-2-00082	3
rob_qq_FR940425-2-00089	rob_FR940425-2-00089	3
rob_q_FR941219-2-00138	rob_FR940425-2-00094	3
rob_qq_FR940428-2-00158	rob_FR940428-2-00158	1
rob_qq_FR940505-0-00053	rob_FR940505-0-00053	3
rob_q_FR941219-0-00065	rob_FR940505-1-00020	1
rob_qq_FR940505-1-00292	rob_FR940505-1-00292	3
rob_q_LA061290-0159	rob_FR940505-2-00119	0
rob_qq_FR940511-1-00102	rob_FR940511-1-00102	3
rob_qq_FR940511-2-00098	rob_FR940511-2-00098	3
rob_qq_FR940511-2-00124	rob_FR940511-2-00124	2
rob_qq_FR940512-2-00136	rob_FR940512-2-00136	0
rob_q_FR940512-2-00204	rob_FR940512-2-00161	3
rob_qq_FR940513-1-00024	rob_FR940513-1-00024	0
rob_q_FR941206-0-00067	rob_FR940516-1-00074	2
rob_q_FR940907-2-00118	rob_FR940523-2-00127	3
rob_qq_FR940524-0-00029	rob_FR940524-0-00029	3
rob_q_FR940202-2-00045	rob_FR940525-1-00009	2
rob_q_FR940214-2-00116	rob_FR940527-0-00142	0
rob_qq_FR940527-1-00017	rob_FR940527-1-00017	3
rob_q_FR940617-2-00148	rob_FR940527-1-00063	1
rob_qq_FR940527-2-00091	rob_FR940527-2-00091	3
rob_q_FR940527-2-00183	rob_FR940527-2-00182	1
rob_q_FR940603-0-00080	rob_FR940603-0-00079	1
rob_qq_FR940603-2-00085	rob_FR940603-2-00085	3
rob_q_FT911-515	rob_FR940603-2-00134	2
rob_qq_FR940606-2-00010	rob_FR940606-2-00010	2
rob_qq_FR940610-0-00067	rob_FR940610-0-00067	0
rob_q_FT942-15581	rob_FR940610-2-00090	0
rob_q_FR940505-0-00001	rob_FR940610-2-00213	1
rob_qq_FR940613-2-00103	rob_FR940613-2-00103	2
rob_qq_FR940616-2-00016	rob_FR940616-2-00016	3
rob_q_FR941004-2-00078	rob_FR940617-0-00133	3
rob_qq_FR940617-1-00063	rob_FR940617-1-00063	1
rob_q_FR940707-2-00091	rob_FR940617-2-00188	3
rob_q_FR940603-1-00143	rob_FR940620-1-00096	0
rob_q_FR940620-2-00062	rob_FR940620-2-00063	0
rob_q_FR940317-1-00011	rob_FR940621-0-00038	2
rob_qq_FR940622-1-00085	rob_FR940622-1-00085	0
rob_qq_FR940627-2-00055	rob_FR940627-2-00055	3
rob_qq_FR940628-0-00024	rob_FR940628-0-00024	0
rob_q_FR940628-1-00070	rob_FR940628-1-00065	0
rob_qq_FR940628-1-00089	rob_FR940628-1-00089	0
rob_q_LA080990-0053	rob_FR940630-2-00184	0
rob_qq_FR940706-2-00127	rob_FR940706-2-00127	0
rob_qq_FR940707-2-00197	rob_FR940707-2-00197	2
rob_qq_FR940711-2-00146	rob_FR940711-2-00146	0
rob_q_FR940812-2-00234	rob_FR940713-0-00033	0
rob_qq_FR940713-2-00054	rob_FR940713-2-00054	3
rob_q_FT943-4152	rob_FR940713-2-00101	0
rob_qq_FR940720-0-00117	rob_FR940720-0-00117	0
rob_qq_FR940720-2-00090	rob_FR940720-2-00090	0
rob_qq_FR940721-0-00046	rob_FR940721-0-00046	3
rob_qq_FR940721-0-00085	rob_FR940721-0-00085	1
rob_q_FT944-17543	rob_FR940725-0-00132	0
rob_q_FT923-14423	rob_FR940725-2-00021	1
rob_q_FBIS3-16034	rob_FR940725-2-00050	0
rob_q_FBIS3-16320	rob_FR940725-2-00050	1
rob_qq_FR940727-0-00038	rob_FR940727-0-00038	1
rob_qq_FR940727-1-00055	rob_FR940727-1-00055	2
rob_q_FT934-17057	rob_FR940727-2-00053	1
rob_q_FR940407-0-00093	rob_FR940728-1-00028	2
rob_qq_FR940802-2-00096	rob_FR940802-2-00096	0
rob_q_FR940826-0-00043	rob_FR940803-0-00054	2
rob_qq_FR940803-0-00059	rob_FR940803-0-00059	3
rob_q_FR940803-1-00049	rob_FR940803-1-00049	1
rob_qq_FR940804-0-00125	rob_FR940804-0-00125	2
rob_q_FR940318-2-00156	rob_FR940805-2-00087	1
rob_q_FR940810-0-00154	rob_FR940810-0-00153	1
rob_qq_FR940810-2-00011	rob_FR940810-2-00011	3
rob_q_FR940128-2-00237	rob_FR940810-2-00092	1
rob_q_FR941102-1-00058	rob_FR940810-2-00137	0
rob_qq_FR940811-1-00004	rob_FR940811-1-00004	0
rob_q_FR941207-0-00081	rob_FR940811-2-00105	1
rob_q_LA021889-0039	rob_FR940816-1-00052	3
rob_q_FR940303-1-00055	rob_FR940817-0-00005	3
rob_q_FR940110-1-00043	rob_FR940817-0-00046	1
rob_q_LA090490-0027	rob_FR940817-2-00140	0
rob_qq_FR940819-2-00094	rob_FR940819-2-00094	3
rob_qq_FR940819-2-00102	rob_FR940819-2-00102	1
rob_q_FR940906-2-00031	rob_FR940822-2-00044	1
rob_qq_FR940825-0-00122	rob_FR940825-0-00122	3
rob_qq_FR940825-1-00097	rob_FR940825-1-00097	0
rob_q_FR940106-1-00011	rob_FR940825-1-00133	2
rob_q_FT944-3371	rob_FR940825-1-00155	1
rob_q_FBIS3-13542	rob_FR940825-1-00156	2
rob_qq_FR940825-2-00041	rob_FR940825-2-00041	3
rob_qq_FR940826-1-00038	rob_FR940826-1-00038	3
rob_qq_FR940826-1-00058	rob_FR940826-1-00058	2
rob_qq_FR940830-2-00152	rob_FR940830-2-00152	0
rob_qq_FR940907-2-00080	rob_FR940907-2-00080	3
rob_q_LA090190-0116	rob_FR940912-2-00085	1
rob_q_FR940516-0-00024	rob_FR940913-0-00038	1
rob_qq_FR940913-0-00082	rob_FR940913-0-00082	0
rob_qq_FR940913-2-00062	rob_FR940913-2-00062	3
rob_qq_FR940916-1-00037	rob_FR940916-1-00037	3
rob_q_FR940831-2-00037	rob_FR940919-0-00055	3
rob_q_FR940920-0-00012	rob_FR940920-0-00013	3
rob_q_FT934-7273	rob_FR940920-2-00151	1
rob_qq_FR940922-0-00007	rob_FR940922-0-00007	2
rob_q_FR940922-1-00020	rob_FR940922-1-00018	3
rob_qq_FR940926-0-00007	rob_FR940926-0-00007	3
rob_q_FT942-16110	rob_FR940928-0-00063	0
rob_q_FT921-8801	rob_FR940928-2-00143	0
rob_q_FR940930-0-00228	rob_FR940930-0-00208	3
rob_q_FR940627-0-00134	rob_FR941003-0-00087	1
rob_qq_FR941004-0-00012	rob_FR941004-0-00012	2
rob_qq_FR941005-2-00113	rob_FR941005-2-00113	3
rob_qq_FR941006-1-00072	rob_FR941006-1-00072	3
rob_q_LA070890-0155	rob_FR941007-2-00065	0
rob_q_FR941011-1-00004	rob_FR941011-1-00005	1
rob_qq_FR941013-2-00164	rob_FR941013-2-00164	3
rob_q_LA021089-0131	rob_FR941017-0-00036	1
rob_q_FBIS4-22865	rob_FR941017-1-00019	3
rob_q_FT944-7694	rob_FR941017-2-00004	3
rob_qq_FR941019-0-00032	rob_FR941019-0-00032	3
rob_q_FR941019-0-00038	rob_FR941019-0-00034	1
rob_q_FBIS4-31122	rob_FR941019-0-00051	0
rob_q_FT934-4214	rob_FR941019-2-00187	1
rob_qq_FR941020-2-00045	rob_FR941020-2-00045	3
rob_q_FR940414-0-00055	rob_FR941025-0-00052	2
rob_qq_FR941025-2-00041	rob_FR941025-2-00041	3
rob_qq_FR941028-1-00008	rob_FR941028-1-00008	3
rob_qq_FR941028-2-00122	rob_FR941028-2-00122	3
rob_qq_FR941031-1-00024	rob_FR941031-1-00024	3
rob_qq_FR941102-0-00089	rob_FR941102-0-00089	1
rob_q_FR941102-1-00124	rob_FR941102-1-00123	2
rob_qq_FR941107-2-00232	rob_FR941107-2-00232	0
rob_qq_FR941110-0-00022	rob_FR941110-0-00022	3
rob_qq_FR941110-1-00090	rob_FR941110-1-00090	0
rob_qq_FR941110-2-00159	rob_FR941110-2-00159	2
rob_qq_FR941116-1-00011	rob_FR941116-1-00011	2
rob_q_FR941117-1-00020	rob_FR941117-1-00022	3
rob_qq_FR941117-2-00039	rob_FR941117-2-00039	3
rob_qq_FR941117-2-00099	rob_FR941117-2-00099	3
rob_q_FR940513-0-00153	rob_FR941121-1-00012	1
rob_qq_FR941121-2-00092	rob_FR941121-2-00092	1
rob_qq_FR941122-1-00038	rob_FR941122-1-00038	1
rob_q_FR940830-1-00047	rob_FR941122-2-00048	1
rob_q_FR941128-1-00040	rob_FR941122-2-00048	2
rob_qq_FR941128-0-00033	rob_FR941128-0-00033	0
rob_qq_FR941130-2-00079	rob_FR941130-2-00079	3
rob_qq_FR941202-0-00109	rob_FR941202-0-00109	3
rob_q_FR941205-1-00065	rob_FR941205-1-00059	1
rob_qq_FR941206-0-00120	rob_FR941206-0-00120	3
rob_q_FR941007-1-00075	rob_FR941212-1-00057	2
rob_qq_FR941212-1-00059	rob_FR941212-1-00059	2
rob_q_FR940419-2-00041	rob_FR941213-0-00006	0
rob_qq_FR941216-2-00172	rob_FR941216-2-00172	3
rob_qq_FR941220-1-00017	rob_FR941220-1-00017	3
rob_qq_FR941220-2-00004	rob_FR941220-2-00004	3
rob_qq_FR941220-2-00081	rob_FR941220-2-00081	0
rob_q_FR941019-2-00178	rob_FR941221-1-00029	0
rob_q_FR940607-0-00047	rob_FR941221-1-00034	3
rob_q_FT932-2842	rob_FR941222-2-00128	0
rob_q_FR941227-0-00079	rob_FR941227-0-00081	1
rob_qq_FT911-1107	rob_FT911-1107	3
rob_qq_FR941227-2-00059	rob_FR941227-2-00059	3
rob_qq_FT911-1	rob_FT911-1	0
rob_qq_FT911-1239	rob_FT911-1239	3
rob_qq_FT911-1372	rob_FT911-1372	3
rob_q_FT941-16495	rob_FT911-1766	0
rob_qq_FT911-2472	rob_FT911-2472	3
rob_q_FT921-4761	rob_FT911-2569	2
rob_q_FT921-13096	rob_FT911-2697	3
rob_q_FT941-12634	rob_FT911-2985	3
rob_qq_FT911-3228	rob_FT911-3228	3
rob_qq_FT911-335	rob_FT911-335	0
rob_qq_FT911-343	rob_FT911-343	3
rob_qq_FT911-35	rob_FT911-35	3
rob_qq_FT911-3548	rob_FT911-3548	3
rob_qq_FT911-3639	rob_FT911-3639	3
rob_qq_FT911-3856	rob_FT911-3856	0
rob_qq_FT911-3921	rob_FT911-3921	1
rob_q_FT921-8549	rob_FT911-3935	3
rob_qq_FT911-4324	rob_FT911-4324	3
rob_q_FT941-4972	rob_FT911-4343	2
rob_qq_FT911-4672	rob_FT911-4672	3
rob_qq_FT911-4533	rob_FT911-4533	3
rob_qq_FT911-4578	rob_FT911-4578	3
rob_qq_FT911-9	rob_FT911-9	3
rob_q_FT944-12264	rob_FT921-10246	1
rob_qq_FT921-103	rob_FT921-103	1
rob_q_FT931-11876	rob_FT921-11110	3
rob_qq_FT921-11354	rob_FT921-11354	3
rob_q_FT944-5882	rob_FT921-12250	2
rob_qq_FT921-12263	rob_FT921-12263	3
rob_qq_FT921-12668	rob_FT921-12668	3
rob_qq_FT921-12882	rob_FT921-12882	3
rob_q_FT932-13148	rob_FT921-13727	1
rob_qq_FT921-12886	rob_FT921-12886	1
rob_qq_FT921-13640	rob_FT921-13640	3
rob_qq_FT921-14161	rob_FT921-14161	3
rob_q_FT933-8435	rob_FT921-1457	1
rob_q_FT931-11449	rob_FT921-14607	1
rob_q_FR940419-1-00045	rob_FT921-14842	1
rob_qq_FT921-15249	rob_FT921-15249	3
rob_qq_FT921-15464	rob_FT921-15464	3
rob_q_FT934-8354	rob_FT921-15539	3
rob_q_FT943-5265	rob_FT921-15649	3
rob_q_FT941-11760	rob_FT921-1591	1
rob_qq_FT921-16180	rob_FT921-16180	3
rob_q_LA082889-0054	rob_FT921-16213	3
rob_q_FT922-6384	rob_FT921-16431	2
rob_q_LA032290-0132	rob_FT921-215	3
rob_qq_FT921-2353	rob_FT921-2353	3
rob_q_FT932-13857	rob_FT921-2579	2
rob_q_LA110189-0091	rob_FT921-2581	1
rob_q_FT944-9826	rob_FT921-280	2
rob_qq_FT921-2863	rob_FT921-2863	2
rob_qq_FT921-3109	rob_FT921-3109	3
rob_qq_FT921-39	rob_FT921-39	1
rob_q_FT921-8691	rob_FT921-4940	0
rob_qq_FT921-5430	rob_FT921-5430	3
rob_q_FR941013-2-00063	rob_FT921-5471	1
rob_q_FT942-6998	rob_FT921-5538	0
rob_qq_FT921-5540	rob_FT921-5540	3
rob_q_LA073190-0077	rob_FT921-5545	3
rob_qq_FT921-6010	rob_FT921-6010	3
rob_q_FT923-3208	rob_FT921-6070	1
rob_qq_FT921-6222	rob_FT921-6222	3
rob_qq_FT921-626	rob_FT921-626	1
rob_qq_FT921-6334	rob_FT921-6334	3
rob_q_FT924-1422	rob_FT921-6485	2
rob_q_FT911-3736	rob_FT921-6592	1
rob_q_FT921-10728	rob_FT921-6592	1
rob_q_FT921-15555	rob_FT921-6592	1
rob_q_FT921-16641	rob_FT921-6592	1
rob_q_FT931-497	rob_FT921-6592	1
rob_q_FT931-7284	rob_FT921-6592	1
rob_q_FT932-15566	rob_FT921-6592	1
rob_q_FT933-1409	rob_FT921-6592	1
rob_q_FT934-16471	rob_FT921-6592	1
rob_q_FT934-5519	rob_FT921-6592	1
rob_q_FT944-17199	rob_FT921-6592	1
rob_q_FT924-9210	rob_FT921-6813	1
rob_qq_FT921-7521	rob_FT921-7521	0
rob_q_FT941-11998	rob_FT921-7572	1
rob_qq_FT921-7584	rob_FT921-7584	3
rob_qq_FT921-8204	rob_FT921-8204	3
rob_qq_FT921-8219	rob_FT921-8219	3
rob_qq_FT921-8432	rob_FT921-8432	3
rob_q_FT931-2406	rob_FT921-8764	1
rob_q_FT944-4067	rob_FT921-9216	0
rob_qq_FT921-9333	rob_FT921-9333	3
rob_qq_FT921-9514	rob_FT921-9514	3
rob_q_FT934-3238	rob_FT922-10155	2
rob_qq_FT922-10677	rob_FT922-10677	3
rob_qq_FT922-10776	rob_FT922-10776	3
rob_qq_FT922-10852	rob_FT922-10852	2
rob_q_FT922-11389	rob_FT922-11389	3
rob_q_FT922-6300	rob_FT922-11419	1
rob_q_FT923-13201	rob_FT922-11419	1
rob_q_FT924-15005	rob_FT922-11419	1
rob_q_FT941-16133	rob_FT922-11419	1
rob_q_FT941-16498	rob_FT922-11419	1
rob_q_FT941-9578	rob_FT922-11419	1
rob_q_FT942-2861	rob_FT922-11419	1
rob_qq_FT922-11434	rob_FT922-11434	2
rob_qq_FT922-11648	rob_FT922-11648	3
rob_qq_FT922-12369	rob_FT922-12369	3
rob_qq_FT922-13017	rob_FT922-13017	3
rob_qq_FT922-13348	rob_FT922-13348	3
rob_q_LA090290-0118	rob_FT922-13529	0
rob_q_FT924-14900	rob_FT922-13602	1
rob_q_FT933-10780	rob_FT922-13638	2
rob_q_FBIS3-39657	rob_FT922-1378	3
rob_q_FBIS3-3047	rob_FT922-14361	3
rob_q_FT944-12277	rob_FT922-14732	0
rob_q_FT924-9215	rob_FT922-15149	1
rob_q_FT943-10368	rob_FT922-1549	1
rob_qq_FT922-15541	rob_FT922-15541	3
rob_qq_FT922-1569	rob_FT922-1569	3
rob_qq_FT922-1816	rob_FT922-1816	3
rob_qq_FT922-1926	rob_FT922-1926	2
rob_qq_FT922-2517	rob_FT922-2517	3
rob_qq_FT922-2574	rob_FT922-2574	3
rob_q_FT944-15774	rob_FT922-2870	1
rob_q_FT921-15843	rob_FT922-3034	2
rob_qq_FT922-3397	rob_FT922-3397	3
rob_qq_FT922-3922	rob_FT922-3922	3
rob_q_FT942-1250	rob_FT922-3953	1
rob_q_FT942-10132	rob_FT922-4096	1
rob_q_FT934-4252	rob_FT922-4920	1
rob_qq_FT922-5308	rob_FT922-5308	2
rob_qq_FT922-5467	rob_FT922-5467	3
rob_q_FT931-4659	rob_FT922-5713	3
rob_qq_FT922-5810	rob_FT922-5810	3
rob_q_FT934-8969	rob_FT922-6026	3
rob_qq_FT922-6214	rob_FT922-6214	2
rob_q_FT942-10422	rob_FT922-632	1
rob_q_FT924-7298	rob_FT922-653	2
rob_qq_FT922-6785	rob_FT922-6785	3
rob_qq_FT922-6790	rob_FT922-6790	3
rob_q_FT922-674	rob_FT922-7134	2
rob_q_FT922-738	rob_FT922-738	3
rob_qq_FT922-7634	rob_FT922-7634	3
rob_qq_FT922-8121	rob_FT922-8121	3
rob_qq_FT922-8495	rob_FT922-8495	3
rob_qq_FT922-8508	rob_FT922-8508	3
rob_q_FT924-145	rob_FT922-8784	0
rob_q_FT942-10178	rob_FT922-8810	1
rob_qq_FT922-8837	rob_FT922-8837	3
rob_qq_FT922-9093	rob_FT922-9093	0
rob_qq_FT922-9101	rob_FT922-9101	3
rob_q_FT932-10577	rob_FT922-9239	1
rob_q_FT922-9538	rob_FT922-9538	1
rob_qq_FT922-9680	rob_FT922-9680	3
rob_qq_FT922-9824	rob_FT922-9824	3
rob_q_FT922-6661	rob_FT923-10337	1
rob_q_FT944-2138	rob_FT923-10806	1
rob_q_FT943-5584	rob_FT923-11015	1
rob_qq_FT923-11076	rob_FT923-11076	3
rob_q_LA111889-0167	rob_FT923-11227	1
rob_qq_FT923-11651	rob_FT923-11651	3
rob_q_FT921-9205	rob_FT923-11725	3
rob_qq_FT923-11737	rob_FT923-11737	3
rob_q_FT934-6486	rob_FT923-12451	2
rob_qq_FT923-12541	rob_FT923-12541	3
rob_qq_FT923-12793	rob_FT923-12793	3
rob_qq_FT923-12865	rob_FT923-12865	3
rob_q_FT923-13234	rob_FT923-13106	1
rob_qq_FT923-13133	rob_FT923-13133	1
rob_qq_FT923-13210	rob_FT923-13210	2
rob_qq_FT923-13261	rob_FT923-13261	3
rob_q_LA100589-0166	rob_FT923-13438	0
rob_qq_FT923-13820	rob_FT923-13820	3
rob_qq_FT923-144	rob_FT923-144	2
rob_qq_FT923-14626	rob_FT923-14626	3
rob_qq_FT923-15169	rob_FT923-15169	1
rob_q_FT943-7558	rob_FT923-15407	3
rob_q_FT944-15647	rob_FT923-15654	0
rob_qq_FT923-1799	rob_FT923-1799	3
rob_q_FT943-10065	rob_FT923-1897	3
rob_q_FT941-5606	rob_FT923-240	3
rob_q_FT942-14921	rob_FT923-2861	3
rob_qq_FT923-2937	rob_FT923-2937	1
rob_qq_FT923-3002	rob_FT923-3002	3
rob_q_FT944-4514	rob_FT923-3110	3
rob_qq_FT923-3790	rob_FT923-3790	3
rob_qq_FT923-4099	rob_FT923-4099	1
rob_qq_FT923-4200	rob_FT923-4200	3
rob_qq_FT923-4364	rob_FT923-4364	1
rob_q_FT933-5056	rob_FT923-438	3
rob_q_FT922-2032	rob_FT923-5115	0
rob_qq_FT923-5164	rob_FT923-5164	3
rob_q_FT942-8877	rob_FT923-5206	0
rob_qq_FT923-5592	rob_FT923-5592	3
rob_q_FT943-13786	rob_FT923-6004	1
rob_qq_FT923-6460	rob_FT923-6460	3
rob_q_FT922-7081	rob_FT923-6719	1
rob_q_FT923-8515	rob_FT923-6841	0
rob_q_FT941-17249	rob_FT923-7240	1
rob_qq_FT923-7251	rob_FT923-7251	3
rob_q_FT923-714	rob_FT923-7477	1
rob_qq_FT923-7867	rob_FT923-7867	2
rob_q_FT941-11231	rob_FT923-7967	2
rob_qq_FT923-8643	rob_FT923-8643	3
rob_q_FT924-8709	rob_FT923-8662	3
rob_qq_FT923-8951	rob_FT923-8951	0
rob_qq_FT923-9333	rob_FT923-9333	3
rob_qq_FT923-9347	rob_FT923-9347	1
rob_qq_FT923-9372	rob_FT923-9372	3
rob_q_FT934-7913	rob_FT923-9411	1
rob_qq_FT923-977	rob_FT923-977	3
rob_qq_FT924-10122	rob_FT924-10122	3
rob_qq_FT924-10171	rob_FT924-10171	3
rob_qq_FT924-10495	rob_FT924-10495	3
rob_qq_FT924-10803	rob_FT924-10803	3
rob_q_FT944-617	rob_FT924-1095	3
rob_qq_FT924-11216	rob_FT924-11216	3
rob_qq_FT924-11701	rob_FT924-11701	3
rob_qq_FT924-11779	rob_FT924-11779	3
rob_q_FT941-15847	rob_FT924-1178	3
rob_qq_FT924-11944	rob_FT924-11944	3
rob_qq_FT924-1203	rob_FT924-1203	3
rob_qq_FT924-12033	rob_FT924-12033	3
rob_q_FT924-10954	rob_FT924-12185	0
rob_qq_FT924-12190	rob_FT924-12190	0
rob_q_FT924-12392	rob_FT924-12192	3
rob_qq_FT924-12296	rob_FT924-12296	1
rob_qq_FT924-12684	rob_FT924-12684	3
rob_qq_FT924-12710	rob_FT924-12710	3
rob_q_FT944-14389	rob_FT924-12941	1
rob_qq_FT924-13327	rob_FT924-13327	3
rob_q_FT924-3385	rob_FT924-135	1
rob_q_FT944-4965	rob_FT924-13736	1
rob_qq_FT924-13972	rob_FT924-13972	3
rob_qq_FT924-14002	rob_FT924-14002	0
rob_q_FT922-1143	rob_FT924-14075	2
rob_qq_FT924-14158	rob_FT924-14158	0
rob_q_FT923-10471	rob_FT924-14318	1
rob_q_FT933-11533	rob_FT924-14781	3
rob_q_FT924-14825	rob_FT924-14825	2
rob_q_FT943-14155	rob_FT924-1491	2
rob_q_FT942-2587	rob_FT924-15144	2
rob_qq_FT924-15210	rob_FT924-15210	3
rob_q_FT924-15247	rob_FT924-15247	1
rob_qq_FT924-15949	rob_FT924-15949	3
rob_q_FT932-13423	rob_FT924-1600	1
rob_qq_FT924-16089	rob_FT924-16089	3
rob_qq_FT924-16130	rob_FT924-16130	3
rob_q_FT924-2259	rob_FT924-2255	3
rob_q_FT932-6988	rob_FT924-2625	3
rob_q_FT934-13720	rob_FT924-3512	1
rob_qq_FT924-4417	rob_FT924-4417	3
rob_q_FT931-81	rob_FT924-4655	3
rob_q_FT943-10999	rob_FT924-5305	2
rob_qq_FT924-5557	rob_FT924-5557	3
rob_qq_FT924-5584	rob_FT924-5584	3
rob_q_FT921-11019	rob_FT924-5673	3
rob_q_FT924-5677	rob_FT924-5678	3
rob_qq_FT924-5737	rob_FT924-5737	3
rob_q_FT944-7973	rob_FT924-6603	3
rob_q_FT924-7041	rob_FT924-7041	3
rob_q_FT924-6712	rob_FT924-6712	2
rob_q_FT911-886	rob_FT924-7653	1
rob_q_FT933-15065	rob_FT924-7773	3
rob_q_FT943-580	rob_FT924-7773	3
rob_qq_FT924-7845	rob_FT924-7845	2
rob_qq_FT924-7892	rob_FT924-7892	3
rob_qq_FT924-8056	rob_FT924-8056	2
rob_qq_FT924-8977	rob_FT924-8977	3
rob_q_FBIS4-7655	rob_FT924-9652	3
rob_q_FT943-8549	rob_FT931-10426	1
rob_q_FT922-9964	rob_FT931-11816	3
rob_qq_FT931-11833	rob_FT931-11833	3
rob_qq_FT931-12078	rob_FT931-12078	3
rob_qq_FT931-12641	rob_FT931-12641	3
rob_q_FT934-16265	rob_FT931-12655	3
rob_q_FT922-4813	rob_FT931-12769	1
rob_qq_FT931-12970	rob_FT931-12970	3
rob_q_FT921-3431	rob_FT931-13157	2
rob_q_FT911-5200	rob_FT931-13201	1
rob_q_FT944-7087	rob_FT931-13458	3
rob_q_FT944-11296	rob_FT931-13462	2
rob_q_FT933-9124	rob_FT931-14270	2
rob_qq_FT931-14399	rob_FT931-14399	1
rob_qq_FT931-14476	rob_FT931-14476	3
rob_qq_FT931-14790	rob_FT931-14790	3
rob_qq_FT931-14824	rob_FT931-14824	3
rob_q_FBIS3-48267	rob_FT931-14842	1
rob_q_FT943-10390	rob_FT931-15053	1
rob_qq_FT931-15181	rob_FT931-15181	3
rob_qq_FT931-15850	rob_FT931-15850	0
rob_q_FT932-6752	rob_FT931-16006	3
rob_qq_FT931-16087	rob_FT931-16087	3
rob_qq_FT931-16267	rob_FT931-16267	3
rob_qq_FT931-16340	rob_FT931-16340	1
rob_qq_FT931-16616	rob_FT931-16616	3
rob_qq_FT931-16733	rob_FT931-16733	3
rob_qq_FT931-16759	rob_FT931-16759	0
rob_qq_FT931-16822	rob_FT931-16822	3
rob_qq_FT931-1828	rob_FT931-1828	3
rob_qq_FT931-2118	rob_FT931-2118	3
rob_qq_FT931-2292	rob_FT931-2292	0
rob_qq_FT931-2317	rob_FT931-2317	3
rob_q_FT941-11662	rob_FT931-2411	1
rob_q_FT931-15109	rob_FT931-2711	3
rob_qq_FT931-2898	rob_FT931-2898	3
rob_q_FT931-2938	rob_FT931-2937	3
rob_q_LA080989-0105	rob_FT931-2963	3
rob_q_FBIS3-8852	rob_FT931-331	0
rob_qq_FT931-3811	rob_FT931-3811	0
rob_qq_FT931-429	rob_FT931-429	0
rob_q_FT934-3003	rob_FT931-466	3
rob_qq_FT931-5037	rob_FT931-5037	0
rob_qq_FT931-559	rob_FT931-559	3
rob_q_LA013090-0072	rob_FT931-5654	1
rob_qq_FT931-6035	rob_FT931-6035	3
rob_q_FT932-14337	rob_FT931-6170	3
rob_qq_FT931-6250	rob_FT931-6250	3
rob_q_FT944-18544	rob_FT931-6277	1
rob_qq_FT931-6311	rob_FT931-6311	3
rob_qq_FT931-6730	rob_FT931-6730	3
rob_q_FT941-7067	rob_FT931-6774	1
rob_qq_FT931-759	rob_FT931-759	2
rob_q_FT942-4952	rob_FT931-7846	3
rob_qq_FT931-7974	rob_FT931-7974	3
rob_qq_FT931-8574	rob_FT931-8574	3
rob_q_LA060789-0005	rob_FT931-8949	2
rob_q_FR940725-2-00088	rob_FT931-9432	1
